purchase_id,invoice_number,date,employee,account,platform,category,product,unit_cost,qty,unit_price,total,product_id
,,2023-12-17 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Marlboro  Común 20,1350,10,1500,13500,77916433
,,2023-12-17 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Philip Morris  Convertible Box 20,1350,10,1500,13500,77940735
,,2023-12-17 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Chicle Beldent Mandarina ,280,1,350,280,77981844
,,2023-12-17 00:00:00,Marisa y Kuky,Caja,,Aperitivo,Fernet Branca 450ml,3299,3,4600,9897,7790290001179
,,2023-12-17 00:00:00,Marisa y Kuky,Caja,,Espumante,Real Sidra 750ml,1149,6,2000,6894,7790119009881
,,2023-12-17 00:00:00,Marisa y Kuky,Caja,,Espumante,Federico de Alvear Extra Dulce 750 ml,1699,3,2500,5097,7791670027611
,,2023-12-17 00:00:00,Marisa y Kuky,Caja,,Espumante,Federico de Alvear  Dulce 750 ml,1699,3,2500,5097,7791670026614
,,2023-12-18 00:00:00,Marisa y Kuky,Caja Azul,,Librería,Lápiz Corrector Koby  Punta Metálica,242.26,12,450,2907.12,6950126120158
,,2023-12-18 00:00:00,Marisa y Kuky,Caja Azul,,Librería,Folio A4 1,41.79,100,100,4179,FOLIOA4
,,2023-12-19 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Schneider  473ml,632.75,6,700,3796.5,7793147118860
,,2023-12-19 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Heineken 150 Años 473 ml,921.79,6,1200,5530.74,7793147573102
,,2023-12-19 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Warsteiner 473 cc,820.24,6,1100,4921.44,7793147573355
,,2023-12-19 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Miller Genuine  Draft 473 cc,757.74,6,1000,4546.44,7793147573386
,,2023-12-19 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Imperial Golden  473ml,62.67,6,800,376,7793147571689
,,2023-12-19 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Amstel  473ml,57.91,6,700,347.46,7793147572044
,,2023-12-20 00:00:00,Marisa y Kuky,Caja Azul,,Agua Saborizada,Sierra de Los Padres Naranja 1500ml,794.88,6,1050,4769.28,7798065730323
,,2023-12-20 00:00:00,Marisa y Kuky,Caja Azul,,Agua Saborizada,Sierra de Los Padres Pomelo 1500 ml,794.88,6,1050,4769.28,7798065730347
,,2023-12-20 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Trío Pepas 200g,361.85,5,500,1809.25,7791787000422
,,2023-12-20 00:00:00,Marisa y Kuky,Caja Azul,,Vino,Viñas de Balbo 1125ml,1335,12,1700,16020,7791843008294
,,2023-12-20 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Baggio Fresh Liviano Multifruta 1000ml,644.73,4,900,2578.92,7790036975399
,,2023-12-20 00:00:00,Marisa y Kuky,Caja Azul,,Vino,Toro Tinto Tetra 1000ml ,1218.27,12,1600,14619.24,7790314063824
,,2023-12-20 00:00:00,Marisa y Kuky,Caja Azul,,Vino,Toro Blanco Tetra 1 Litro,1078.19,12,1500,12938.28,7790314063848
,,2023-12-20 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Melbourne Red 20,525,10,600,5250,77959027
,,2023-12-20 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Melbourne 20,525,10,600,5250,77959744
,,2023-12-20 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Milenio Mint 20,610,10,750,6100,7798100200491
,,2023-12-20 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Milenio Red 20,610,10,750,6100,77906618
,,2023-12-20 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Milenio Gold 20,610,10,750,6100,77919168
,,2023-12-20 00:00:00,Marisa y Kuky,Caja,,Varios,Encendedor Hiper M1-1,150,100,300,15000,121002292238
,,2023-12-21 00:00:00,Marisa y Kuky,Caja,,Farmacia,Maquinita de Afeitar Bic 3 Hojas,593.45,12,800,7121.4,70330717534
,,2023-12-21 00:00:00,Marisa y Kuky,Caja,,Mercadito,Pimenton Dulce Basilia 25g,326.83,5,550,1634.15,7798407180120
,,2023-12-21 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Secco Pomelo 3000ml,1040,8,1350,8320,7792758013045
,,2023-12-21 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Secco Pomelo Intenso 3000ml,1040,4,1350,4160,7792758372265
,,2023-12-21 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Cabalgata Naranja 3000ml,1076.67,6,1300,6460.02,7791375000391
,,2023-12-21 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Cabalgata Cola 3000ml,1076.67,6,1350,6460.02,7791375001817
,,2023-12-21 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Cabalgata Lima 500ml,306.67,6,400,1840.02,7791375000476
,,2023-12-21 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Cabalgata Cola 500ml,306.67,6,400,1840.02,7791375000490
,,2023-12-21 00:00:00,Marisa y Kuky,Caja,,Soda,Soda Benedictino Sifón 2000ml,466.67,30,600,14000.1,7790895647796
,,2023-12-21 00:00:00,Marisa y Kuky,Caja,,Jugo,Cepita Naranja 1500ml,1120,4,1400,4480,7790895641800
,,2023-12-22 00:00:00,Marisa y Kuky,Caja,,Cerveza,Brahma Dorada Lata 473 cm3,511.69,72,700,36841.68,7792798011421
,,2023-12-22 00:00:00,Marisa y Kuky,Caja,,Cerveza,Brahma  473ml,278.29,48,750,13357.92,7792798005888
,,2023-12-22 00:00:00,Marisa y Kuky,Caja,,Cerveza,Brahma Retornable 1000ml,1032.76,24,1400,24786.24,7792798007493
,,2023-12-22 00:00:00,Marisa y Kuky,Caja,,Cerveza,Quilmes Bajo Cero Retornable 1000ml,785.59,24,1150,18854.16,7792798007424
,,2023-12-22 00:00:00,Marisa y Kuky,Caja,,Cerveza,Quilmes Clásica  473ml,371,36,750,13356,7792798012923
,,2023-12-23 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Caramelos 1,16.86,180,30,3034.8,621354957954
,,2023-12-23 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Marlboro  Común 12,950,10,1100,9500,77983343
,,2023-12-23 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Philip Morris Convertible 12,870,10,1000,8700,77971913
,,2023-12-23 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Philip Morris  Común 12,870,10,1000,8700,77981813
,,2023-12-23 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Coca Cola 2250ml,1250,12,1800,15000,7790895000997
,,2023-12-23 00:00:00,Marisa y Kuky,Caja,,Aperitivo,Fernet-Cola Fernando 1000ml,625,12,800,7500,7793653231602
,,2023-12-23 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Philip Morris 20 Común 20,1180,20,1400,23600,77912879
,,2023-12-23 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Turrón Maní Arcor 25g,190,4,300,760,77940131
,,2023-12-24 00:00:00,Marisa y Kuky,Caja,,Aperitivo,Americano Gancia Americano 1250ml,2189.01,3,3500,6567.03,7790950138870
,,2023-12-24 00:00:00,Marisa y Kuky,Caja,,Aperitivo,Fernet Branca 750 cc,5086.24,3,7050,15258.72,7790290101602
,,2023-12-24 00:00:00,Marisa y Kuky,Caja,,Aperitivo,Dr Lemon Limon 1000ml,922.25,3,1400,2766.75,7790950134100
,,2023-12-24 00:00:00,Marisa y Kuky,Caja,,Aperitivo,Dr Lemon Pomelo 1000ml,922.25,3,1400,2766.75,7790950134896
,,2023-12-24 00:00:00,Marisa y Kuky,Caja,,Aperitivo,Campari 750ml,3679,3,4600,11037,7891136052000
,,2023-12-24 00:00:00,Marisa y Kuky,Caja,,Aperitivo,Smirnoff Bitter Citric 700ml,2899,3,3600,8697,7791250003097
,,2023-12-24 00:00:00,Marisa y Kuky,Caja,,Vino,Alma Mora Malbec 750ml,1719.2,3,2300,5157.6,7790240042108
,,2023-12-26 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,"Coca Cola  Retornable 1,5 L",729.17,24,1000,17500.08,7840058000361
,,2023-12-26 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Fanta Retornable 2000ml,729.17,8,1000,5833.36,7790895000331
,,2023-12-26 00:00:00,Marisa y Kuky,Caja Azul,,Agua Saborizada,Aquarius Pera 2250ml,750,6,1300,4500,7790895003295
,,2023-12-26 00:00:00,Marisa y Kuky,Caja Azul,,Agua Saborizada,Aquarius Manzana 2250ml,750,6,1300,4500,7790895003301
,,2023-12-26 00:00:00,Marisa y Kuky,Caja Azul,,Agua Saborizada,Aquarius Naranja 2250ml,750,6,1300,4500,7790895003325
,,2023-12-26 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Lay's 40g,510.76,10,650,5107.6,7790310985236
,,2023-12-28 00:00:00,Marisa y Kuky,Caja,,Vino,Estancia Mendoza Cabernet Malbec 750ml,1027.67,12,1400,12332.04,7790314069345
,,2023-12-28 00:00:00,Marisa y Kuky,Caja,,Agua Saborizada,Aquarius Pomelo Blanco 2250ml,670,12,1300,8040,7790895003288
,,2023-12-28 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Coca Cola 2250ml,1117,18,1800,20106,7790895000997
,,2023-12-28 00:00:00,Marisa y Kuky,Caja,,Galletita,9 de Oro Agridulce  200g,430,12,650,5166.3,7792200000128
,,2023-12-28 00:00:00,Marisa y Kuky,Caja,,Varios,Focos Ledvance 60 w Luz Blanca,980.8,3,1200,2942.4,4058075776470
,,2023-12-28 00:00:00,Marisa y Kuky,Caja,,Varios,Focos Ledvance 40 w Luz Blanca,775.18,3,1000,2325.54,4058075776432
,,2023-12-29 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Rodeo 20 20,400,20,550,8000,78401068
,,2023-12-29 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Rollos de Cocina Sol Mayor 3 x 50 paños,425,12,600,5100,7791070005707
,,2023-12-29 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,PH Higienol Max 100 x 4 rollos,656.5,8,850,5252,7790250015840
,,2023-12-29 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Quilmes Clásica  473ml,532,24,750,12768,7792798012923
,,2023-12-29 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Brahma 473ml La Joaqui,532,24,800,12768,
,,2023-12-29 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Lucky Strike  Común 12 ,810,10,1000,8100,77976505
,,2023-12-29 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Lucky Strike  Convertible Box 20,1350,10,1600,13500,77977038
,,2023-12-29 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Lucky Strike  Convertible 12,810,10,1000,8100,77976994
,,2023-12-29 00:00:00,Marisa y Kuky,Caja,,Cerveza,Brahma Retornable 1000ml La Joaqui,1032.76,12,1400,12393.12,7792798014262
,,2023-12-29 00:00:00,Marisa y Kuky,Caja,,Cerveza,Quilmes Bajo Cero Retornable 1000ml,785.59,36,1150,28281.24,7792798007424
,,2024-01-02 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Yerba Mate Verdeflor Hierbas Serranas 500 g,948.27,12,1850,11379.24,7793670000052
,,2024-01-02 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Yerba Mate Mañanita 500g,1260,10,2350,12600,7790387015324
,,2024-01-02 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Budweiser Retornable 1000ml,1018.44,12,1700,12221.28,7793147001056
,,2024-01-02 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Stella Artois NO Retornable 710ml,814.96,30,1700,24448.8,7792798010721
,,2024-01-02 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Tafirol Paracetamol 1g 1,88.5,10,200,885,7798140253334
,,2024-01-02 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Actrón Mujer  Forte Ibu 400 mg,121,10,200,1210,7793640215547
,,2024-01-02 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Buscapina Perlas 10 mg,224,10,350,2240,779210244489
,,2024-01-02 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Actron 600 Ibuprofeno 600 mg,224,20,350,4480,7793640215622
,,2024-01-02 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Actron Ibuprofeno 400 mg,117.4,20,200,2348,7793640215486
,,2024-01-02 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,IbuEvanol Plus ,90.35,20,200,1807,7794640141911
,,2024-01-02 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,IbuEvanol,83,20,200,1660,7794640141720
,,2024-01-02 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Sertal Compuesto,290,10,400,2900,7795345001470
,,2024-01-02 00:00:00,Marisa y Kuky,Caja,,Varios,Bolsas Residuos Negra 50 x 70 cm,43.33,30,60,1299.9,D5524502009
,,2024-01-02 00:00:00,Marisa y Kuky,Caja,,Varios,Bolsas de Consorcio 90 x 120,80,10,150,800,7798363300051
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Master Box 20,607.53,20,800,12150.6,77971647
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Rodeo 20 20,400,10,550,4000,78401068
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,"Topline Menta 6,7g",215.94,20,300,4318.8,77916426
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Kesitas Bagley  75 grs,555.65,5,750,2778.25,7790040003606
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Saladix Papas Chedar 30g,555.65,1,600,555.65,7790040125049
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,,,461.13,4,600,1844.52,
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Saladix Cross Sabor Original 67 g,461.13,5,600,2305.65,7790040129634
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Saladix 25g Calabresa,333.31,6,450,1999.86,7790580775407
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Saladix 25g Jamón y Queso,333.31,6,450,1999.86,7790040374706
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Saladix 25g Jamón,333.31,6,450,1999.86,7790580387105
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Azúcar  ESPE 1 Kg,730,10,1000,7300,7790199082095
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,Lácteos,Yogurt Firme Manfrey Frutilla 140g,285,5,400,1425,7791058790342
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,Lácteos,Yogurt Firme Manfrey Vainilla 140g,285,5,400,1425,7791058790359
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Puré de Tomate CORPER 520 G,500,3,650,1500,7791876000319
,,2024-01-03 00:00:00,Marisa y Kuky,Caja Azul,,Pastas,Tapas para Empanadas Caseritas El Nono,385,6,550,2310,7798147850277
,,2024-01-04 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Cabalgata Cola 500ml,306.66,6,400,1839.96,7791375000490
,,2024-01-04 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Cabalgata Lima 500ml,306.66,6,400,1839.96,7791375000476
,,2024-01-04 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Cabalgata Lima 3000ml,1076,1,1450,1076,7791375001824
,,2024-01-04 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Cabalgata Naranja 3000ml,1076,12,1450,12912,7791375000391
,,2024-01-04 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Cabalgata Cola 3000ml,1076,12,1450,12912,7791375001817
,,2024-01-04 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Schneider  473ml,562.5,24,750,13500,7793147118860
,,2024-01-04 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Amstel  473ml,604.16,24,800,14499.84,7793147572044
,,2024-01-05 00:00:00,Marisa y Kuky,Caja,,Snack,Mani King Panceta 80g,455,8,700,3640,7798151953148
,,2024-01-05 00:00:00,Marisa y Kuky,Caja,,Snack,Mani King Salado Sin Piel 100g,535.6,5,700,2678,7798151953384
,,2024-01-05 00:00:00,Marisa y Kuky,Caja,,Snack,Mani King Salado Con Piel 100g,535.6,5,700,2678,7798151953391
